,valid ppl,params,status,job_id
470,71.57,--model=GRU --emsize=224 --nlayers=1 --lr=5 --nhid=384 --bptt=16 --clip=0.16262119020245458 --dropout=0.10734722155722398 --dropouth=0.6025766528855232 --dropoute=0.6510326779357157 --dropouti=0.14907920161014762 --wdrop=0.8745028727572094,Job succeeded,706
471,71.77,--model=LSTM --emsize=160 --nlayers=3 --lr=5 --nhid=640 --bptt=48 --clip=0.5699127019464691 --dropout=0.03746102040219355 --dropouth=0.8388625592336243 --dropoute=0.42790099570837414 --dropouti=0.055626554935032935 --wdrop=0.3176430024076196,Job succeeded,745
472,72.13,--model=LSTM --emsize=128 --nlayers=2 --lr=30 --nhid=576 --bptt=128 --clip=0.5946335200255819 --dropout=0.6710520105284775 --dropouth=0.4062083092006055 --dropoute=0.03939958062914478 --dropouti=0.8470761688124386 --wdrop=0.6068814905184957,Job succeeded,518
473,72.41,--model=LSTM --emsize=256 --nlayers=1 --lr=19 --nhid=640 --bptt=196 --clip=0.36076030054202746 --dropout=0.2940295261089837 --dropouth=0.4407469874361572 --dropoute=0.5147055855025692 --dropouti=0.18521391902097656 --wdrop=0.04925305831518001,Job succeeded,715
474,72.89,--model=LSTM --emsize=256 --nlayers=2 --lr=25 --nhid=224 --bptt=128 --clip=1.252975156767398 --dropout=0.7447310838830334 --dropouth=0.8045957466265414 --dropoute=0.08263533868280609 --dropouti=0.27855665436525984 --wdrop=0.019197564830672597,Job succeeded,664
475,73.71,--model=GRU --emsize=384 --nlayers=2 --lr=25 --nhid=768 --bptt=196 --clip=0.10557331110375424 --dropout=0.16646724498144086 --dropouth=0.2709075765941748 --dropoute=0.23419280733762823 --dropouti=0.5695763952925289 --wdrop=0.5457874758806484,Job succeeded,542
476,74.03,--model=LSTM --emsize=384 --nlayers=3 --lr=18 --nhid=224 --bptt=128 --clip=0.9596435056283651 --dropout=0.6531696183906711 --dropouth=0.5046436215885212 --dropoute=0.4214580847024681 --dropouti=0.6451726673269939 --wdrop=0.6310036461199502,Job succeeded,508
477,74.36,--model=GRU --emsize=384 --nlayers=2 --lr=5 --nhid=1024 --bptt=16 --clip=0.25735387989869224 --dropout=0.5936812929671365 --dropouth=0.7594407237517139 --dropoute=0.3709617837885006 --dropouti=0.8698540463410535 --wdrop=0.3331359595701771,Job succeeded,739
478,74.48,--model=LSTM --emsize=512 --nlayers=1 --lr=15 --nhid=576 --bptt=96 --clip=0.7268818499248091 --dropout=0.14533006715450722 --dropouth=0.5106541767257401 --dropoute=0.6523161344837983 --dropouti=0.27794570853627487 --wdrop=0.6904240414548701,Job succeeded,562
479,75.44,--model=LSTM --emsize=196 --nlayers=1 --lr=12 --nhid=384 --bptt=48 --clip=0.11307687252554866 --dropout=0.7759209714540797 --dropouth=0.3828490304864732 --dropoute=0.3919736787838373 --dropouti=0.054119789740599646 --wdrop=0.5652174702122775,Job succeeded,592
480,75.47,--model=LSTM --emsize=448 --nlayers=2 --lr=20 --nhid=256 --bptt=64 --clip=1.111033411173055 --dropout=0.7658098383985537 --dropouth=0.2216166328180289 --dropoute=0.7024603838181244 --dropouti=0.4614912962914631 --wdrop=0.06344522012939649,Job succeeded,569
481,75.6,--model=LSTM --emsize=256 --nlayers=2 --lr=19 --nhid=640 --bptt=128 --clip=0.5939068547571624 --dropout=0.895373128708932 --dropouth=0.4518592039339695 --dropoute=0.13274610756351693 --dropouti=0.2090452884102348 --wdrop=0.4897690685998915,Job succeeded,573
482,76.22,--model=LSTM --emsize=576 --nlayers=1 --lr=12 --nhid=768 --bptt=32 --clip=1.057775678711321 --dropout=0.3107101908113329 --dropouth=0.8120492048785398 --dropoute=0.7912075864985564 --dropouti=0.6428509850517528 --wdrop=0.13929267197222492,Job succeeded,510
483,77.06,--model=LSTM --emsize=160 --nlayers=2 --lr=25 --nhid=256 --bptt=160 --clip=0.8837094982153793 --dropout=0.6030934378340417 --dropouth=0.27966994301898485 --dropoute=0.4263278443803538 --dropouti=0.6476500116577321 --wdrop=0.4111825921396287,Job succeeded,666
484,78.76,--model=LSTM --emsize=224 --nlayers=3 --lr=22 --nhid=704 --bptt=128 --clip=0.8907061927942289 --dropout=0.8293308830516772 --dropouth=0.3629634105623706 --dropoute=0.4505974101129955 --dropouti=0.03268180729982306 --wdrop=0.3939505292366719,Job succeeded,540
485,80.15,--model=LSTM --emsize=512 --nlayers=1 --lr=15 --nhid=576 --bptt=96 --clip=1.2819709240596942 --dropout=0.02340885386256363 --dropouth=0.09961683449220766 --dropoute=0.72623617936724 --dropouti=0.6363083259996801 --wdrop=0.6781626948405235,Job succeeded,742
486,81.53,--model=LSTM --emsize=384 --nlayers=2 --lr=18 --nhid=896 --bptt=48 --clip=1.3116958273559403 --dropout=0.2152025503479023 --dropouth=0.8443356545791103 --dropoute=0.7874873104236508 --dropouti=0.8380151800194701 --wdrop=0.42299888291281984,Job succeeded,753
487,84.03,--model=LSTM --emsize=384 --nlayers=1 --lr=40 --nhid=768 --bptt=96 --clip=1.174769312325844 --dropout=0.8716345800146716 --dropouth=0.7535392859069211 --dropoute=0.4421528551946067 --dropouti=0.2462811122986823 --wdrop=0.35372422322040376,Job succeeded,568
488,85.03,--model=GRU --emsize=576 --nlayers=3 --lr=10 --nhid=704 --bptt=160 --clip=0.37507884280240156 --dropout=0.6551857410931725 --dropouth=0.2005126526339928 --dropoute=0.455460415567654 --dropouti=0.3187860978589062 --wdrop=0.15737383790829765,Job succeeded,650
489,87.12,--model=LSTM --emsize=128 --nlayers=3 --lr=22 --nhid=512 --bptt=96 --clip=0.5733039235179294 --dropout=0.7485058512457967 --dropouth=0.37488121613688596 --dropoute=0.5389393481581102 --dropouti=0.7781959211010409 --wdrop=0.18548290821503308,Job succeeded,740
490,87.76,--model=LSTM --emsize=224 --nlayers=3 --lr=15 --nhid=576 --bptt=32 --clip=1.7199644387276138 --dropout=0.8068366634126531 --dropouth=0.5520592342368909 --dropoute=0.6767998194080044 --dropouti=0.7487549594635824 --wdrop=0.6334981130925437,Job succeeded,543
491,88.38,--model=LSTM --emsize=256 --nlayers=1 --lr=15 --nhid=448 --bptt=96 --clip=0.7476455995815132 --dropout=0.6539561327168089 --dropouth=0.415238571024225 --dropoute=0.6004271035492628 --dropouti=0.6295697171469163 --wdrop=0.4120357568559851,Job succeeded,556
492,88.73,--model=LSTM --emsize=320 --nlayers=3 --lr=18 --nhid=448 --bptt=96 --clip=1.5249266976928568 --dropout=0.1144791373406786 --dropouth=0.28827282532977777 --dropoute=0.6819778188432254 --dropouti=0.8678776790766217 --wdrop=0.619161177161919,Job succeeded,648
493,89.09,--model=LSTM --emsize=256 --nlayers=3 --lr=19 --nhid=448 --bptt=96 --clip=0.5675003184718806 --dropout=0.24673919399488858 --dropouth=0.28561877014083376 --dropoute=0.8004350214812574 --dropouti=0.4980054756870344 --wdrop=0.3803575483089937,Job succeeded,688
494,89.84,--model=LSTM --emsize=160 --nlayers=2 --lr=20 --nhid=448 --bptt=128 --clip=0.7255467553780238 --dropout=0.34320405131723997 --dropouth=0.30747975659795246 --dropoute=0.7310050058704659 --dropouti=0.43827608022431674 --wdrop=0.12971761350642155,Job succeeded,653
495,93.33,--model=LSTM --emsize=320 --nlayers=3 --lr=18 --nhid=224 --bptt=96 --clip=1.1189699500306722 --dropout=0.856284915084673 --dropouth=0.20955963391538746 --dropoute=0.6716933301505493 --dropouti=0.5264017750035687 --wdrop=0.20764684090645788,Job succeeded,606
496,94.24,--model=LSTM --emsize=256 --nlayers=3 --lr=20 --nhid=640 --bptt=196 --clip=0.14486896652258094 --dropout=0.03338161556406029 --dropouth=0.009622116111193846 --dropoute=0.7025544177370084 --dropouti=0.6090225189208658 --wdrop=0.6450564000123646,Job succeeded,656
497,95.05,--model=GRU --emsize=384 --nlayers=1 --lr=12 --nhid=1024 --bptt=64 --clip=0.24804164720785926 --dropout=0.35558987486376775 --dropouth=0.09640384300298747 --dropoute=0.7771245601491534 --dropouti=0.2994462757542804 --wdrop=0.8207209406049333,Job succeeded,618
498,95.89,--model=GRU --emsize=256 --nlayers=1 --lr=5 --nhid=768 --bptt=160 --clip=0.7608599203973303 --dropout=0.32831391728499165 --dropouth=0.7189868552436324 --dropoute=0.6079270830182897 --dropouti=0.09255790857724079 --wdrop=0.5212691641957532,Job succeeded,696
499,101.48,--model=LSTM --emsize=576 --nlayers=3 --lr=10 --nhid=512 --bptt=196 --clip=1.7542603404944097 --dropout=0.35968283756932434 --dropouth=0.8794681524505831 --dropoute=0.5025865596499706 --dropouti=0.6724402458341598 --wdrop=0.414651398795067,Job succeeded,564
500,102.09,--model=LSTM --emsize=196 --nlayers=1 --lr=18 --nhid=512 --bptt=48 --clip=0.804199713829773 --dropout=0.2431343321153713 --dropouth=0.07964120880921369 --dropoute=0.8280472181934715 --dropouti=0.1148165124162606 --wdrop=0.23425936516427523,Job succeeded,659
501,103.33,--model=LSTM --emsize=196 --nlayers=1 --lr=10 --nhid=768 --bptt=32 --clip=0.21249582644068318 --dropout=0.771253232023854 --dropouth=0.5083742844478517 --dropoute=0.5183005417888861 --dropouti=0.820296318746453 --wdrop=0.6566097265493147,Job succeeded,579
502,104.82,--model=LSTM --emsize=224 --nlayers=2 --lr=40 --nhid=640 --bptt=16 --clip=1.77501080927827 --dropout=0.7657344664392283 --dropouth=0.08744797576508348 --dropoute=0.855206452808285 --dropouti=0.12020612758657473 --wdrop=0.4975153010776591,Job succeeded,695
503,104.91,--model=LSTM --emsize=196 --nlayers=3 --lr=19 --nhid=256 --bptt=160 --clip=1.4503689400737327 --dropout=0.2892948376865278 --dropouth=0.5088221167082891 --dropoute=0.5902907082086251 --dropouti=0.8486368729772038 --wdrop=0.11575984014326093,Job succeeded,589
504,111.98,--model=GRU --emsize=160 --nlayers=2 --lr=5 --nhid=384 --bptt=196 --clip=0.5675361529435629 --dropout=0.27795031010210697 --dropouth=0.2650960088895256 --dropoute=0.5560320475105397 --dropouti=0.5600921059950352 --wdrop=0.27995962867177276,Job succeeded,588
505,114.33,--model=LSTM --emsize=320 --nlayers=1 --lr=15 --nhid=896 --bptt=48 --clip=1.7351724364750878 --dropout=0.28723177172256487 --dropouth=0.827004665457043 --dropoute=0.8945024945297874 --dropouti=0.6171636155393359 --wdrop=0.019611246652182657,Job succeeded,594
506,118.27,--model=GRU --emsize=224 --nlayers=1 --lr=5 --nhid=224 --bptt=16 --clip=1.4119804038037531 --dropout=0.7267763046049625 --dropouth=0.5357259340889866 --dropoute=0.7041628280252815 --dropouti=0.7293096140057725 --wdrop=0.06751161279029325,Job succeeded,661
507,122.43,--model=LSTM --emsize=256 --nlayers=2 --lr=12 --nhid=256 --bptt=128 --clip=0.6149998115971843 --dropout=0.5210968732351274 --dropouth=0.8975003757021345 --dropoute=0.7228017680235077 --dropouti=0.46632549585293553 --wdrop=0.2608383637893626,Job succeeded,601
508,127.85,--model=LSTM --emsize=128 --nlayers=2 --lr=22 --nhid=640 --bptt=160 --clip=0.3333122969294361 --dropout=0.6866004854478299 --dropouth=0.7223643491420982 --dropoute=0.6609288214910978 --dropouti=0.8287005482634996 --wdrop=0.6483651651324547,Job succeeded,506
509,135.35,--model=LSTM --emsize=256 --nlayers=1 --lr=15 --nhid=256 --bptt=160 --clip=0.9579399391625724 --dropout=0.8763896779829233 --dropouth=0.5941951114104819 --dropoute=0.6945543553023472 --dropouti=0.293514350053256 --wdrop=0.2227822767901117,Job succeeded,553
510,135.8,--model=GRU --emsize=224 --nlayers=3 --lr=10 --nhid=704 --bptt=64 --clip=0.3793446069265405 --dropout=0.020092477043665503 --dropouth=0.4451868044100257 --dropoute=0.6155927397240908 --dropouti=0.12735375318910627 --wdrop=0.6078752253301498,Job succeeded,607
511,147.45,--model=LSTM --emsize=160 --nlayers=1 --lr=40 --nhid=768 --bptt=196 --clip=1.2068544171418885 --dropout=0.11723731830477979 --dropouth=0.32654327928254184 --dropoute=0.7934466922152862 --dropouti=0.041220468420214575 --wdrop=0.12018468614116427,Job succeeded,578
512,154.54,--model=LSTM --emsize=448 --nlayers=1 --lr=20 --nhid=1280 --bptt=48 --clip=0.12899362878149065 --dropout=0.726494561680172 --dropouth=0.48155283690714157 --dropoute=0.8857312529064689 --dropouti=0.788663847672557 --wdrop=0.2745338578823551,Job succeeded,729
513,155.73,--model=GRU --emsize=224 --nlayers=2 --lr=15 --nhid=224 --bptt=32 --clip=0.4312742011142492 --dropout=0.8989811336316748 --dropouth=0.6503853675455531 --dropoute=0.2135103501635552 --dropouti=0.6203291962401613 --wdrop=0.2548500093786551,Job succeeded,708
514,156.43,--model=LSTM --emsize=196 --nlayers=3 --lr=22 --nhid=320 --bptt=64 --clip=1.8042535968208109 --dropout=0.5462912175799249 --dropouth=0.781025370995531 --dropoute=0.8277351430921168 --dropouti=0.5099328351541889 --wdrop=0.5832306528432655,Job succeeded,605
515,200.8,--model=GRU --emsize=256 --nlayers=3 --lr=5 --nhid=704 --bptt=196 --clip=0.2720903110607521 --dropout=0.7834543236088318 --dropouth=0.6768009913176259 --dropoute=0.4921977832099289 --dropouti=0.5184427086693253 --wdrop=0.4071808614497151,Job succeeded,558
516,228.12,--model=LSTM --emsize=196 --nlayers=3 --lr=20 --nhid=576 --bptt=16 --clip=0.4276822296254551 --dropout=0.716932929998936 --dropouth=0.8746249932583274 --dropoute=0.8031075465828588 --dropouti=0.8838699672466362 --wdrop=0.34421405495939295,Job succeeded,671
517,368.3,--model=GRU --emsize=256 --nlayers=3 --lr=5 --nhid=1024 --bptt=64 --clip=1.6939489595192005 --dropout=0.789581625706786 --dropouth=0.7471192154735743 --dropoute=0.7560670595996806 --dropouti=0.4813424883327728 --wdrop=0.7840532464654879,Job succeeded,736
518,656.55,--model=GRU --emsize=160 --nlayers=2 --lr=20 --nhid=768 --bptt=128 --clip=0.6384389569357152 --dropout=0.46249320079838974 --dropouth=0.760108625910217 --dropoute=0.3225754882147316 --dropouti=0.8321961736595161 --wdrop=0.09757230895705137,Job succeeded,602
519,903.4,--model=GRU --emsize=256 --nlayers=2 --lr=20 --nhid=1280 --bptt=64 --clip=0.47567814285131815 --dropout=0.33010373430566337 --dropouth=0.12619139869357582 --dropoute=0.8141738103139471 --dropouti=0.4912121964195867 --wdrop=0.38110831731579947,Job succeeded,692
520,1744.57,--model=GRU --emsize=384 --nlayers=3 --lr=5 --nhid=256 --bptt=96 --clip=1.1900552857418973 --dropout=0.404780452597889 --dropouth=0.2198048527040544 --dropoute=0.6994874623440717 --dropouti=0.4153246894527034 --wdrop=0.8543421715783759,Job succeeded,623
521,2262.03,--model=LSTM --emsize=384 --nlayers=3 --lr=30 --nhid=512 --bptt=160 --clip=0.46006610891180233 --dropout=0.024040810804644243 --dropouth=0.839714713310663 --dropoute=0.24242111040077985 --dropouti=0.013959316181266791 --wdrop=0.8811487469858176,Job succeeded,572
522,inf,--model=LSTM --emsize=224 --nlayers=3 --lr=15 --nhid=576 --bptt=96 --clip=1.5922369354195676 --dropout=0.6177046519189866 --dropouth=0.8956296086329069 --dropoute=0.6732913471599131 --dropouti=0.2794011595286703 --wdrop=0.7944005407103893,Job succeeded,699
523,inf,--model=LSTM --emsize=196 --nlayers=2 --lr=40 --nhid=768 --bptt=16 --clip=0.7509287449824058 --dropout=0.8637167250226786 --dropouth=0.6595632732073907 --dropoute=0.7816545468263324 --dropouti=0.8258137789717835 --wdrop=0.8559225584329779,Job succeeded,587
524,inf,--model=GRU --emsize=256 --nlayers=2 --lr=15 --nhid=1024 --bptt=96 --clip=0.8091926086257332 --dropout=0.7346425695329191 --dropouth=0.8602270543954005 --dropoute=0.010384414961761734 --dropouti=0.2192053228044233 --wdrop=0.8203207613692385,Job succeeded,560
525,inf,--model=GRU --emsize=384 --nlayers=3 --lr=25 --nhid=256 --bptt=16 --clip=0.5228949839151509 --dropout=0.6775261274865062 --dropouth=0.6179647300519874 --dropoute=0.023841953776336522 --dropouti=0.7977891000469886 --wdrop=0.40838479221096696,Job succeeded,665
526,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=25 --nhid=320 --bptt=48 --clip=0.47558787584098794 --dropout=0.7242038688410044 --dropouth=0.73057041556644 --dropoute=0.3654105445437183 --dropouti=0.7756707322796355 --wdrop=0.8403461782693115,Job succeeded,669
527,inf,--model=GRU --emsize=512 --nlayers=2 --lr=12 --nhid=448 --bptt=96 --clip=0.8567719553769022 --dropout=0.3426706577984924 --dropouth=0.06791035598709315 --dropoute=0.7118689858883143 --dropouti=0.2784424025252222 --wdrop=0.15073340402748744,Job succeeded,559
528,inf,--model=GRU --emsize=576 --nlayers=3 --lr=10 --nhid=224 --bptt=96 --clip=1.1953977122825459 --dropout=0.6225390297776583 --dropouth=0.14928882904247548 --dropoute=0.7613194073127089 --dropouti=0.14630425190961072 --wdrop=0.270496694894772,Job succeeded,547
529,inf,--model=GRU --emsize=384 --nlayers=2 --lr=10 --nhid=1024 --bptt=16 --clip=0.7987382087583996 --dropout=0.155932042292584 --dropouth=0.263626992773561 --dropoute=0.3040914687596424 --dropouti=0.7351206194186337 --wdrop=0.5157996955353639,Job succeeded,756
530,inf,--model=GRU --emsize=160 --nlayers=3 --lr=40 --nhid=1280 --bptt=16 --clip=0.37158070342952165 --dropout=0.5253361881798332 --dropouth=0.4560033918149852 --dropoute=0.4207007774584599 --dropouti=0.8826477789160985 --wdrop=0.15588270363783374,Job succeeded,580
531,inf,--model=GRU --emsize=196 --nlayers=1 --lr=5 --nhid=1280 --bptt=128 --clip=1.73632504967812 --dropout=0.06212560324363327 --dropouth=0.2485196102079186 --dropoute=0.8807640107828666 --dropouti=0.4701688390073642 --wdrop=0.7849441911441285,Job succeeded,600
532,inf,--model=GRU --emsize=196 --nlayers=3 --lr=30 --nhid=512 --bptt=48 --clip=0.6008624399157086 --dropout=0.41576939493314824 --dropouth=0.8971511300153767 --dropoute=0.3108425515102328 --dropouti=0.899623869859306 --wdrop=0.8992172942111404,Job succeeded,611
533,inf,--model=GRU --emsize=196 --nlayers=2 --lr=30 --nhid=576 --bptt=16 --clip=0.5509439482818116 --dropout=0.2511022164692793 --dropouth=0.09696750348139153 --dropoute=0.051670414742999514 --dropouti=0.15332446624199558 --wdrop=0.3270555612740298,Job succeeded,549
534,inf,--model=GRU --emsize=196 --nlayers=1 --lr=40 --nhid=512 --bptt=160 --clip=0.17371350060177665 --dropout=0.03697399684993161 --dropouth=0.25903432279717375 --dropoute=0.5010424620710417 --dropouti=0.8818880446312163 --wdrop=0.7337922083224174,Job succeeded,619
535,inf,--model=LSTM --emsize=384 --nlayers=2 --lr=19 --nhid=320 --bptt=64 --clip=0.7527851255777936 --dropout=0.5050313740969811 --dropouth=0.733911472619017 --dropoute=0.61741653228213 --dropouti=0.03718697726412753 --wdrop=0.7958852644403634,Job succeeded,567
536,inf,--model=GRU --emsize=512 --nlayers=1 --lr=10 --nhid=224 --bptt=48 --clip=1.3357695813045911 --dropout=0.35445173691391674 --dropouth=0.7769901467921355 --dropoute=0.8876007462042588 --dropouti=0.14322283747516176 --wdrop=0.018832966886665605,Job succeeded,635
537,inf,--model=GRU --emsize=160 --nlayers=3 --lr=12 --nhid=704 --bptt=48 --clip=1.708071593316155 --dropout=0.6901318746400261 --dropouth=0.7764450874023924 --dropoute=0.8354554058142571 --dropouti=0.7819291981134153 --wdrop=0.36318503233745164,Job succeeded,575
538,inf,--model=GRU --emsize=576 --nlayers=3 --lr=22 --nhid=1280 --bptt=128 --clip=0.43278378264085005 --dropout=0.5872578939451424 --dropouth=0.2627069434888275 --dropoute=0.739870360594671 --dropouti=0.17084020196546265 --wdrop=0.046851642685886985,Job succeeded,668
539,inf,--model=GRU --emsize=128 --nlayers=3 --lr=12 --nhid=704 --bptt=48 --clip=1.685837150990144 --dropout=0.17762371205910646 --dropouth=0.1847102042430805 --dropoute=0.3171362617648551 --dropouti=0.12938213361747197 --wdrop=0.46104654527879524,Job succeeded,570
540,inf,--model=GRU --emsize=256 --nlayers=1 --lr=18 --nhid=1280 --bptt=128 --clip=1.5239035679252058 --dropout=0.48688424474447434 --dropouth=0.7596727411424884 --dropoute=0.7205774291669805 --dropouti=0.8801032997515974 --wdrop=0.4623597649533588,Job succeeded,654
541,inf,--model=GRU --emsize=196 --nlayers=2 --lr=12 --nhid=640 --bptt=16 --clip=1.7128192094474666 --dropout=0.7616320611597293 --dropouth=0.7053306573224692 --dropoute=0.8979714973534442 --dropouti=0.2381624159039388 --wdrop=0.32655357037264565,Job succeeded,621
542,inf,--model=GRU --emsize=448 --nlayers=2 --lr=40 --nhid=320 --bptt=196 --clip=0.4774716763370862 --dropout=0.3403884771970753 --dropouth=0.5657929723904336 --dropoute=0.29670969735375 --dropouti=0.3992640110674283 --wdrop=0.47265305720729645,Job succeeded,545
543,inf,--model=GRU --emsize=128 --nlayers=3 --lr=40 --nhid=512 --bptt=48 --clip=1.2599661598090215 --dropout=0.20380332859376102 --dropouth=0.44217144035686357 --dropoute=0.8218708003700236 --dropouti=0.18573423629026373 --wdrop=0.6311795050676506,Job succeeded,716
544,inf,--model=GRU --emsize=384 --nlayers=3 --lr=19 --nhid=1024 --bptt=128 --clip=0.6381565389108266 --dropout=0.07542173269881332 --dropouth=0.43084154736093466 --dropoute=0.4116113812206559 --dropouti=0.34729770627397516 --wdrop=0.14815601563006472,Job succeeded,731
545,inf,--model=GRU --emsize=160 --nlayers=2 --lr=25 --nhid=768 --bptt=160 --clip=0.9654412095167801 --dropout=0.7286109901806992 --dropouth=0.1651862533557609 --dropoute=0.16088996634929664 --dropouti=0.7517805346629453 --wdrop=0.29251804935877923,Job succeeded,689
546,inf,--model=GRU --emsize=320 --nlayers=1 --lr=25 --nhid=768 --bptt=128 --clip=0.8074400671425724 --dropout=0.7731986120956706 --dropouth=0.7442053270094491 --dropoute=0.26921918734765393 --dropouti=0.44149325747861745 --wdrop=0.5568410067132613,Job succeeded,709
547,inf,--model=GRU --emsize=448 --nlayers=1 --lr=12 --nhid=256 --bptt=48 --clip=0.9024182175119803 --dropout=0.4051075888763904 --dropouth=0.5578795705862936 --dropoute=0.32057835910109433 --dropouti=0.5062710296910208 --wdrop=0.7683494520323874,Job succeeded,525
548,inf,--model=GRU --emsize=320 --nlayers=3 --lr=15 --nhid=384 --bptt=32 --clip=1.0636250879226383 --dropout=0.2830743327519005 --dropouth=0.6248969319113578 --dropoute=0.8034107790946166 --dropouti=0.8129874983658749 --wdrop=0.5491198346936353,Job succeeded,714
549,inf,--model=GRU --emsize=384 --nlayers=2 --lr=25 --nhid=256 --bptt=160 --clip=1.5250516826148126 --dropout=0.1193235193786882 --dropouth=0.2886624376257512 --dropoute=0.887598675320293 --dropouti=0.49826471640912157 --wdrop=0.08701593012767839,Job succeeded,591
550,inf,--model=GRU --emsize=448 --nlayers=3 --lr=18 --nhid=512 --bptt=16 --clip=1.8898300513175723 --dropout=0.8559077535794269 --dropouth=0.41217137151838773 --dropoute=0.5736864272093777 --dropouti=0.056706641330515985 --wdrop=0.48182216335053407,Job succeeded,701
551,inf,--model=GRU --emsize=320 --nlayers=1 --lr=15 --nhid=576 --bptt=32 --clip=0.7528011185755621 --dropout=0.8964058714284838 --dropouth=0.6419677564598795 --dropoute=0.6787063233603429 --dropouti=0.30580029433903133 --wdrop=0.7785816385463955,Job succeeded,613
552,inf,--model=GRU --emsize=384 --nlayers=1 --lr=40 --nhid=224 --bptt=160 --clip=0.8396928809550339 --dropout=0.20223896895079566 --dropouth=0.17360072730319498 --dropoute=0.28339751694876936 --dropouti=0.4175577091770431 --wdrop=0.3684245540038869,Job succeeded,633
553,inf,--model=GRU --emsize=196 --nlayers=2 --lr=40 --nhid=256 --bptt=160 --clip=1.9296293527065813 --dropout=0.5865641531571648 --dropouth=0.3801347640516923 --dropoute=0.73475185808389 --dropouti=0.062402377274204814 --wdrop=0.05753706018298913,Job succeeded,651
554,inf,--model=GRU --emsize=448 --nlayers=3 --lr=25 --nhid=1280 --bptt=32 --clip=1.4404713426224498 --dropout=0.8998148430837379 --dropouth=0.511615385211272 --dropoute=0.8528581930858621 --dropouti=0.4151438576066009 --wdrop=0.7173408258866957,Job succeeded,746
555,inf,--model=GRU --emsize=512 --nlayers=1 --lr=25 --nhid=576 --bptt=160 --clip=1.9193743695725827 --dropout=0.8851696444484443 --dropouth=0.8988384104257018 --dropoute=0.14462453199643133 --dropouti=0.5977591858908016 --wdrop=0.36151990341505413,Job succeeded,550
556,inf,--model=GRU --emsize=576 --nlayers=1 --lr=22 --nhid=320 --bptt=128 --clip=1.2140476864028602 --dropout=0.20519633675729182 --dropouth=0.27768752162934607 --dropoute=0.3223159952458983 --dropouti=0.029597619449163916 --wdrop=0.5338290781315433,Job succeeded,697
557,inf,--model=GRU --emsize=576 --nlayers=3 --lr=19 --nhid=576 --bptt=32 --clip=1.543023081789548 --dropout=0.25510851582968047 --dropouth=0.48343661918955655 --dropoute=0.6528229796723087 --dropouti=0.752173871538023 --wdrop=0.463316990370423,Job succeeded,574
558,inf,--model=GRU --emsize=128 --nlayers=3 --lr=40 --nhid=512 --bptt=16 --clip=0.537883377263034 --dropout=0.6240769910191614 --dropouth=0.8867053016869513 --dropoute=0.7929145636537822 --dropouti=0.713948926393847 --wdrop=0.12797955430046182,Job succeeded,657
559,inf,--model=LSTM --emsize=512 --nlayers=1 --lr=22 --nhid=576 --bptt=16 --clip=1.2057718417418293 --dropout=0.31350974737343407 --dropouth=0.15614884657099878 --dropoute=0.19292373679578848 --dropouti=0.4408372562629661 --wdrop=0.8756408850228499,Job succeeded,658
560,inf,--model=GRU --emsize=256 --nlayers=3 --lr=18 --nhid=256 --bptt=128 --clip=1.5816694651509138 --dropout=0.7095251135341237 --dropouth=0.7424934403489156 --dropoute=0.20375419359114422 --dropouti=0.09120500534691449 --wdrop=0.21626573804140312,Job succeeded,563
561,inf,--model=GRU --emsize=160 --nlayers=3 --lr=18 --nhid=320 --bptt=64 --clip=1.2527753216653192 --dropout=0.24603578741707047 --dropouth=0.5090774523136647 --dropoute=0.632930614929166 --dropouti=0.7895270466918538 --wdrop=0.3858123271050691,Job succeeded,735
562,inf,--model=GRU --emsize=320 --nlayers=1 --lr=30 --nhid=256 --bptt=64 --clip=1.640520045769486 --dropout=0.31758604635254234 --dropouth=0.19571203933834747 --dropoute=0.8875203237803441 --dropouti=0.704108338862157 --wdrop=0.3357594361813737,Job succeeded,527
563,inf,--model=GRU --emsize=512 --nlayers=1 --lr=25 --nhid=896 --bptt=32 --clip=0.8758038115937307 --dropout=0.4694861915919761 --dropouth=0.6201481801210893 --dropoute=0.06579511548961625 --dropouti=0.19125399018228692 --wdrop=0.3495623902469159,Job succeeded,662
564,inf,--model=GRU --emsize=448 --nlayers=3 --lr=40 --nhid=224 --bptt=48 --clip=1.1682355103647657 --dropout=0.7129108723740061 --dropouth=0.6733139841273728 --dropoute=0.17722070057346898 --dropouti=0.173644348437297 --wdrop=0.7057357848525861,Job succeeded,554
565,inf,--model=GRU --emsize=196 --nlayers=1 --lr=22 --nhid=1280 --bptt=64 --clip=1.0518806991240248 --dropout=0.24086779773932623 --dropouth=0.10959567236925373 --dropoute=0.3110175082959884 --dropouti=0.8598683383838555 --wdrop=0.4198582954299714,Job succeeded,744
566,inf,--model=GRU --emsize=224 --nlayers=1 --lr=12 --nhid=512 --bptt=32 --clip=1.6710640527009788 --dropout=0.03934348600873521 --dropouth=0.6673810579098005 --dropoute=0.4653104009516063 --dropouti=0.2190031826273847 --wdrop=0.4527822872363538,Job succeeded,616
567,inf,--model=GRU --emsize=196 --nlayers=2 --lr=20 --nhid=768 --bptt=16 --clip=1.7235931068982864 --dropout=0.6527993561017136 --dropouth=0.1132812570711368 --dropoute=0.1486818456913019 --dropouti=0.7409394289394566 --wdrop=0.8020177981272879,Job succeeded,566
